,filename,x,y,floor,sample_id,mac_address,timestamp,signal_strength
42,"altPoint(31,22).json",15.5,11.0,2,2,00:15:f9:6c:7d:21,1461870566097,-76
43,"altPoint(31,22).json",15.5,11.0,2,2,00:11:21:6c:4e:70,1461870566097,-89
44,"altPoint(31,22).json",15.5,11.0,2,2,00:15:f9:6c:7d:20,1461870566097,-76
45,"altPoint(31,22).json",15.5,11.0,2,2,00:15:f9:6c:7d:22,1461870566097,-76
46,"altPoint(31,22).json",15.5,11.0,2,2,00:11:21:6c:50:e1,1461870566097,-79
47,"altPoint(31,22).json",15.5,11.0,2,2,00:11:21:6c:50:e2,1461870566097,-72
48,"altPoint(31,22).json",15.5,11.0,2,2,00:15:f9:6c:7d:70,1461870566097,-44
49,"altPoint(31,22).json",15.5,11.0,2,2,00:15:f9:6c:7d:72,1461870566097,-45
50,"altPoint(31,22).json",15.5,11.0,2,2,00:11:21:6c:50:e0,1461870566097,-77
51,"altPoint(31,22).json",15.5,11.0,2,2,00:12:da:9e:32:31,1461870566097,-71
52,"altPoint(31,22).json",15.5,11.0,2,2,00:12:da:9e:32:30,1461870566097,-71
53,"altPoint(31,22).json",15.5,11.0,2,2,00:12:da:9e:32:32,1461870566097,-71
54,"altPoint(31,22).json",15.5,11.0,2,2,00:11:21:66:75:82,1461870566097,-85
55,"altPoint(31,22).json",15.5,11.0,2,2,00:11:21:66:75:81,1461870566097,-84
56,"altPoint(31,22).json",15.5,11.0,2,2,00:15:f9:6c:7a:d2,1461870566097,-87
57,"altPoint(31,22).json",15.5,11.0,2,3,00:15:f9:6c:7d:71,1461870566097,-44
58,"altPoint(31,22).json",15.5,11.0,2,3,00:11:21:6c:4e:72,1461870566097,-75
59,"altPoint(31,22).json",15.5,11.0,2,3,00:11:21:6c:4e:71,1461870566097,-74
60,"altPoint(31,22).json",15.5,11.0,2,3,00:15:f9:6c:7d:21,1461870566097,-77
61,"altPoint(31,22).json",15.5,11.0,2,3,00:11:21:6c:4e:70,1461870566097,-75
62,"altPoint(31,22).json",15.5,11.0,2,3,00:15:f9:6c:7d:20,1461870566097,-78
63,"altPoint(31,22).json",15.5,11.0,2,3,00:15:f9:6c:7d:22,1461870566097,-77
64,"altPoint(31,22).json",15.5,11.0,2,3,00:11:21:6c:50:e1,1461870566097,-78
65,"altPoint(31,22).json",15.5,11.0,2,3,00:11:21:6c:50:e2,1461870566097,-78
66,"altPoint(31,22).json",15.5,11.0,2,3,00:15:f9:6c:7d:70,1461870566097,-44
67,"altPoint(31,22).json",15.5,11.0,2,3,00:15:f9:6c:7d:72,1461870566097,-45
68,"altPoint(31,22).json",15.5,11.0,2,3,00:11:21:6c:50:e0,1461870566097,-77
69,"altPoint(31,22).json",15.5,11.0,2,3,00:12:da:9e:32:31,1461870566097,-66
70,"altPoint(31,22).json",15.5,11.0,2,3,00:12:da:9e:32:30,1461870566097,-67
71,"altPoint(31,22).json",15.5,11.0,2,3,00:12:da:9e:32:32,1461870566097,-66
72,"altPoint(31,22).json",15.5,11.0,2,3,00:11:21:66:75:82,1461870566097,-83
73,"altPoint(31,22).json",15.5,11.0,2,3,00:11:21:66:75:81,1461870566097,-82
74,"altPoint(31,22).json",15.5,11.0,2,3,00:15:f9:6c:7a:d2,1461870566097,-87
75,"altPoint(31,22).json",15.5,11.0,2,3,00:11:21:66:75:80,1461870566097,-82
76,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:71,1461870566097,-40
77,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:4e:72,1461870566097,-77
78,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:4e:71,1461870566097,-77
79,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:21,1461870566097,-77
80,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:4e:70,1461870566097,-77
81,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:20,1461870566097,-77
82,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:22,1461870566097,-79
83,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:50:e1,1461870566097,-77
84,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:50:e2,1461870566097,-84
85,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:70,1461870566097,-42
86,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7d:72,1461870566097,-42
87,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:6c:50:e0,1461870566097,-80
88,"altPoint(31,22).json",15.5,11.0,2,4,00:12:da:9e:32:31,1461870566097,-68
89,"altPoint(31,22).json",15.5,11.0,2,4,00:12:da:9e:32:30,1461870566097,-68
90,"altPoint(31,22).json",15.5,11.0,2,4,00:12:da:9e:32:32,1461870566097,-68
91,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:66:75:82,1461870566097,-86
92,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:66:75:81,1461870566097,-86
93,"altPoint(31,22).json",15.5,11.0,2,4,00:15:f9:6c:7a:d2,1461870566097,-89
94,"altPoint(31,22).json",15.5,11.0,2,4,00:11:21:66:75:80,1461870566097,-87
95,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:71,1461870566097,-45
96,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:4e:72,1461870566097,-67
97,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:4e:71,1461870566097,-67
98,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:21,1461870566097,-79
99,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:4e:70,1461870566097,-68
100,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:20,1461870566097,-79
101,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:22,1461870566097,-80
102,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:50:e1,1461870566097,-82
103,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:50:e2,1461870566097,-80
104,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:70,1461870566097,-45
105,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7d:72,1461870566097,-45
106,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:6c:50:e0,1461870566097,-80
107,"altPoint(31,22).json",15.5,11.0,2,5,00:12:da:9e:32:31,1461870566097,-67
108,"altPoint(31,22).json",15.5,11.0,2,5,00:12:da:9e:32:30,1461870566097,-67
109,"altPoint(31,22).json",15.5,11.0,2,5,00:12:da:9e:32:32,1461870566097,-66
110,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:66:75:82,1461870566097,-84
111,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:66:75:81,1461870566097,-86
112,"altPoint(31,22).json",15.5,11.0,2,5,00:15:f9:6c:7a:d2,1461870566097,-88
113,"altPoint(31,22).json",15.5,11.0,2,5,00:11:21:66:75:80,1461870566097,-87
114,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:71,1461870566097,-45
115,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:4e:72,1461870566097,-68
116,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:4e:71,1461870566097,-68
117,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:21,1461870566097,-77
118,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:4e:70,1461870566097,-68
119,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:20,1461870566097,-77
120,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:22,1461870566097,-77
121,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:50:e1,1461870566097,-82
122,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:50:e2,1461870566097,-83
123,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:70,1461870566097,-45
124,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7d:72,1461870566097,-45
125,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:6c:50:e0,1461870566097,-79
126,"altPoint(31,22).json",15.5,11.0,2,6,00:12:da:9e:32:31,1461870566097,-66
127,"altPoint(31,22).json",15.5,11.0,2,6,00:12:da:9e:32:30,1461870566097,-66
128,"altPoint(31,22).json",15.5,11.0,2,6,00:12:da:9e:32:32,1461870566097,-66
129,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:66:75:82,1461870566097,-83
130,"altPoint(31,22).json",15.5,11.0,2,6,00:11:21:66:75:81,1461870566097,-84
131,"altPoint(31,22).json",15.5,11.0,2,6,00:15:f9:6c:7a:d2,1461870566097,-89
132,"altPoint(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:71,1461870566097,-47
133,"altPoint(31,22).json",15.5,11.0,2,7,00:11:21:6c:4e:72,1461870566097,-68
134,"altPoint(31,22).json",15.5,11.0,2,7,00:11:21:6c:4e:71,1461870566097,-68
135,"altPoint(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:21,1461870566097,-78
136,"altPoint(31,22).json",15.5,11.0,2,7,00:11:21:6c:4e:70,1461870566097,-68
137,"altPoint(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:20,1461870566097,-79
138,"altPoint(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:22,1461870566097,-79
139,"altPoint(31,22).json",15.5,11.0,2,7,00:11:21:6c:50:e1,1461870566097,-79
140,"altPoint(31,22).json",15.5,11.0,2,7,00:11:21:6c:50:e2,1461870566097,-77
141,"altPoint(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:70,1461870566097,-47
142,"altPoint(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7d:72,1461870566097,-46
143,"altPoint(31,22).json",15.5,11.0,2,7,00:11:21:6c:50:e0,1461870566097,-84
144,"altPoint(31,22).json",15.5,11.0,2,7,00:12:da:9e:32:31,1461870566097,-67
145,"altPoint(31,22).json",15.5,11.0,2,7,00:12:da:9e:32:30,1461870566097,-67
146,"altPoint(31,22).json",15.5,11.0,2,7,00:12:da:9e:32:32,1461870566097,-67
147,"altPoint(31,22).json",15.5,11.0,2,7,00:11:21:66:75:82,1461870566097,-83
148,"altPoint(31,22).json",15.5,11.0,2,7,00:11:21:66:75:81,1461870566097,-87
149,"altPoint(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7a:d2,1461870566097,-88
150,"altPoint(31,22).json",15.5,11.0,2,7,00:15:f9:6c:7a:d1,1461870566097,-88
151,"altPoint(31,22).json",15.5,11.0,2,7,00:11:21:66:75:80,1461870566097,-86
152,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:71,1461870566097,-51
153,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:4e:72,1461870566097,-68
154,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:4e:71,1461870566097,-68
155,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:21,1461870566097,-81
156,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:4e:70,1461870566097,-68
157,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:20,1461870566097,-80
158,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:22,1461870566097,-82
159,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:50:e1,1461870566097,-83
160,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:50:e2,1461870566097,-85
161,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:70,1461870566097,-51
162,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7d:72,1461870566097,-51
163,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:6c:50:e0,1461870566097,-84
164,"altPoint(31,22).json",15.5,11.0,2,8,00:12:da:9e:32:31,1461870566097,-57
165,"altPoint(31,22).json",15.5,11.0,2,8,00:12:da:9e:32:30,1461870566097,-58
166,"altPoint(31,22).json",15.5,11.0,2,8,00:12:da:9e:32:32,1461870566097,-67
167,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:66:75:82,1461870566097,-84
168,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:66:75:81,1461870566097,-84
169,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:d2,1461870566097,-88
170,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:d1,1461870566097,-88
171,"altPoint(31,22).json",15.5,11.0,2,8,00:11:21:66:75:80,1461870566097,-86
172,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:e1,1461870566097,-89
173,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:e0,1461870566097,-88
174,"altPoint(31,22).json",15.5,11.0,2,8,00:15:f9:6c:7a:e2,1461870566097,-88
175,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:71,1461870566097,-46
176,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:4e:72,1461870566097,-66
177,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:4e:71,1461870566097,-66
178,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:21,1461870566097,-75
179,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:4e:70,1461870566097,-66
180,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:20,1461870566097,-74
181,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:22,1461870566097,-75
182,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:50:e1,1461870566097,-82
183,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:50:e2,1461870566097,-86
184,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:70,1461870566097,-46
185,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7d:72,1461870566097,-46
186,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:6c:50:e0,1461870566097,-83
187,"altPoint(31,22).json",15.5,11.0,2,9,00:12:da:9e:32:31,1461870566097,-66
188,"altPoint(31,22).json",15.5,11.0,2,9,00:12:da:9e:32:30,1461870566097,-65
189,"altPoint(31,22).json",15.5,11.0,2,9,00:12:da:9e:32:32,1461870566097,-65
190,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:66:75:82,1461870566097,-86
191,"altPoint(31,22).json",15.5,11.0,2,9,00:11:21:66:75:81,1461870566097,-87
192,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7a:e1,1461870566097,-89
193,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7a:e0,1461870566097,-88
194,"altPoint(31,22).json",15.5,11.0,2,9,00:15:f9:6c:7a:e2,1461870566097,-88
195,"altPoint(31,22).json",15.5,11.0,2,10,00:15:f9:6c:7d:71,1461870566097,-39
196,"altPoint(31,22).json",15.5,11.0,2,10,00:11:21:6c:4e:72,1461870566097,-72
197,"altPoint(31,22).json",15.5,11.0,2,10,00:11:21:6c:4e:71,1461870566097,-73
198,"altPoint(31,22).json",15.5,11.0,2,10,00:15:f9:6c:7d:21,1461870566097,-79
199,"altPoint(31,22).json",15.5,11.0,2,10,00:11:21:6c:4e:70,1461870566097,-73
200,"altPoint(31,22).json",15.5,11.0,2,10,00:15:f9:6c:7d:20,1461870566097,-79
201,"altPoint(31,22).json",15.5,11.0,2,10,00:15:f9:6c:7d:22,1461870566097,-80
202,"altPoint(31,22).json",15.5,11.0,2,10,00:11:21:6c:50:e1,1461870566097,-80
203,"altPoint(31,22).json",15.5,11.0,2,10,00:11:21:6c:50:e2,1461870566097,-84
204,"altPoint(31,22).json",15.5,11.0,2,10,00:15:f9:6c:7d:70,1461870566097,-42
205,"altPoint(31,22).json",15.5,11.0,2,10,00:15:f9:6c:7d:72,1461870566097,-42
206,"altPoint(31,22).json",15.5,11.0,2,10,00:11:21:6c:50:e0,1461870566097,-83
207,"altPoint(31,22).json",15.5,11.0,2,10,00:12:da:9e:32:31,1461870566097,-67
208,"altPoint(31,22).json",15.5,11.0,2,10,00:12:da:9e:32:30,1461870566097,-67
209,"altPoint(31,22).json",15.5,11.0,2,10,00:12:da:9e:32:32,1461870566097,-58
210,"altPoint(31,22).json",15.5,11.0,2,10,00:11:21:66:75:82,1461870566097,-83
211,"altPoint(31,22).json",15.5,11.0,2,10,00:11:21:66:75:81,1461870566097,-84
212,"altPoint(31,22).json",15.5,11.0,2,10,00:15:f9:6c:7a:e0,1461870566097,-88
213,"altPoint(31,22).json",15.5,11.0,2,10,00:11:21:66:75:80,1461870566097,-85
214,"altPoint(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:71,1461870566097,-39
215,"altPoint(31,22).json",15.5,11.0,2,11,00:11:21:6c:4e:72,1461870566097,-74
216,"altPoint(31,22).json",15.5,11.0,2,11,00:11:21:6c:4e:71,1461870566097,-74
217,"altPoint(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:21,1461870566097,-81
218,"altPoint(31,22).json",15.5,11.0,2,11,00:11:21:6c:4e:70,1461870566097,-68
219,"altPoint(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:20,1461870566097,-80
220,"altPoint(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:22,1461870566097,-80
221,"altPoint(31,22).json",15.5,11.0,2,11,00:11:21:6c:50:e1,1461870566097,-82
222,"altPoint(31,22).json",15.5,11.0,2,11,00:11:21:6c:50:e2,1461870566097,-82
223,"altPoint(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:70,1461870566097,-42
224,"altPoint(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7d:72,1461870566097,-42
225,"altPoint(31,22).json",15.5,11.0,2,11,00:12:da:9e:32:31,1461870566097,-69
226,"altPoint(31,22).json",15.5,11.0,2,11,00:12:da:9e:32:30,1461870566097,-56
227,"altPoint(31,22).json",15.5,11.0,2,11,00:12:da:9e:32:32,1461870566097,-57
228,"altPoint(31,22).json",15.5,11.0,2,11,00:11:21:66:75:82,1461870566097,-83
229,"altPoint(31,22).json",15.5,11.0,2,11,00:11:21:66:75:81,1461870566097,-84
230,"altPoint(31,22).json",15.5,11.0,2,11,00:11:21:66:75:80,1461870566097,-83
231,"altPoint(31,22).json",15.5,11.0,2,11,00:15:f9:6c:7a:d2,1461870566097,-89
232,"altPoint(31,22).json",15.5,11.0,2,12,00:15:f9:6c:7d:71,1461870566097,-47
233,"altPoint(31,22).json",15.5,11.0,2,12,00:11:21:6c:4e:72,1461870566097,-75
234,"altPoint(31,22).json",15.5,11.0,2,12,00:11:21:6c:4e:71,1461870566097,-75
235,"altPoint(31,22).json",15.5,11.0,2,12,00:15:f9:6c:7d:21,1461870566097,-78
236,"altPoint(31,22).json",15.5,11.0,2,12,00:11:21:6c:4e:70,1461870566097,-75
237,"altPoint(31,22).json",15.5,11.0,2,12,00:15:f9:6c:7d:20,1461870566097,-78
238,"altPoint(31,22).json",15.5,11.0,2,12,00:15:f9:6c:7d:22,1461870566097,-78
239,"altPoint(31,22).json",15.5,11.0,2,12,00:11:21:6c:50:e1,1461870566097,-81
240,"altPoint(31,22).json",15.5,11.0,2,12,00:11:21:6c:50:e2,1461870566097,-82
241,"altPoint(31,22).json",15.5,11.0,2,12,00:15:f9:6c:7d:70,1461870566097,-46
242,"altPoint(31,22).json",15.5,11.0,2,12,00:15:f9:6c:7d:72,1461870566097,-47
243,"altPoint(31,22).json",15.5,11.0,2,12,00:12:da:9e:32:31,1461870566097,-68
244,"altPoint(31,22).json",15.5,11.0,2,12,00:12:da:9e:32:30,1461870566097,-58
245,"altPoint(31,22).json",15.5,11.0,2,12,00:12:da:9e:32:32,1461870566097,-68
246,"altPoint(31,22).json",15.5,11.0,2,12,00:11:21:66:75:82,1461870566097,-85
247,"altPoint(31,22).json",15.5,11.0,2,12,00:11:21:66:75:81,1461870566097,-84
248,"altPoint(31,22).json",15.5,11.0,2,12,00:11:21:66:75:80,1461870566097,-81
249,"altPoint(31,22).json",15.5,11.0,2,12,00:15:f9:6c:7a:d2,1461870566097,-88
250,"altPoint(31,22).json",15.5,11.0,2,12,00:11:21:6c:50:e0,1461870566097,-81
251,"altPoint(31,22).json",15.5,11.0,2,13,00:15:f9:6c:7d:71,1461870566097,-46
252,"altPoint(31,22).json",15.5,11.0,2,13,00:11:21:6c:4e:72,1461870566097,-77
253,"altPoint(31,22).json",15.5,11.0,2,13,00:11:21:6c:4e:71,1461870566097,-77
254,"altPoint(31,22).json",15.5,11.0,2,13,00:15:f9:6c:7d:21,1461870566097,-75
255,"altPoint(31,22).json",15.5,11.0,2,13,00:11:21:6c:4e:70,1461870566097,-78
256,"altPoint(31,22).json",15.5,11.0,2,13,00:15:f9:6c:7d:20,1461870566097,-75
257,"altPoint(31,22).json",15.5,11.0,2,13,00:15:f9:6c:7d:22,1461870566097,-76
258,"altPoint(31,22).json",15.5,11.0,2,13,00:11:21:6c:50:e1,1461870566097,-81
259,"altPoint(31,22).json",15.5,11.0,2,13,00:11:21:6c:50:e2,1461870566097,-79
260,"altPoint(31,22).json",15.5,11.0,2,13,00:15:f9:6c:7d:70,1461870566097,-46
261,"altPoint(31,22).json",15.5,11.0,2,13,00:15:f9:6c:7d:72,1461870566097,-47
262,"altPoint(31,22).json",15.5,11.0,2,13,00:12:da:9e:32:31,1461870566097,-69
263,"altPoint(31,22).json",15.5,11.0,2,13,00:12:da:9e:32:30,1461870566097,-68
264,"altPoint(31,22).json",15.5,11.0,2,13,00:12:da:9e:32:32,1461870566097,-69
265,"altPoint(31,22).json",15.5,11.0,2,13,00:11:21:66:75:82,1461870566097,-85
266,"altPoint(31,22).json",15.5,11.0,2,13,00:11:21:66:75:81,1461870566097,-87
267,"altPoint(31,22).json",15.5,11.0,2,13,00:11:21:66:75:80,1461870566097,-85
268,"altPoint(31,22).json",15.5,11.0,2,13,00:15:f9:6c:7a:d2,1461870566097,-88
269,"altPoint(31,22).json",15.5,11.0,2,13,00:11:21:6c:50:e0,1461870566097,-79
270,"altPoint(31,22).json",15.5,11.0,2,14,00:15:f9:6c:7d:71,1461870566097,-46
271,"altPoint(31,22).json",15.5,11.0,2,14,00:11:21:6c:4e:72,1461870566097,-76
272,"altPoint(31,22).json",15.5,11.0,2,14,00:11:21:6c:4e:71,1461870566097,-76
273,"altPoint(31,22).json",15.5,11.0,2,14,00:15:f9:6c:7d:21,1461870566097,-76
274,"altPoint(31,22).json",15.5,11.0,2,14,00:11:21:6c:4e:70,1461870566097,-76
275,"altPoint(31,22).json",15.5,11.0,2,14,00:15:f9:6c:7d:20,1461870566097,-75
276,"altPoint(31,22).json",15.5,11.0,2,14,00:15:f9:6c:7d:22,1461870566097,-76
277,"altPoint(31,22).json",15.5,11.0,2,14,00:11:21:6c:50:e1,1461870566097,-82
278,"altPoint(31,22).json",15.5,11.0,2,14,00:11:21:6c:50:e2,1461870566097,-82
279,"altPoint(31,22).json",15.5,11.0,2,14,00:15:f9:6c:7d:70,1461870566097,-46
280,"altPoint(31,22).json",15.5,11.0,2,14,00:15:f9:6c:7d:72,1461870566097,-46
281,"altPoint(31,22).json",15.5,11.0,2,14,00:12:da:9e:32:31,1461870566097,-58
282,"altPoint(31,22).json",15.5,11.0,2,14,00:12:da:9e:32:30,1461870566097,-58
283,"altPoint(31,22).json",15.5,11.0,2,14,00:12:da:9e:32:32,1461870566097,-58
